Date;Filière;Valeur (GW);Nature
2020/04/16;"Consommation brute";37,112743833333;Données Consolidées
2020/04/17;"Consommation brute";;Données Consolidées
2020/04/18;"Consommation brute";43,1968561875;Données Consolidées
2020/04/19;"Consommation brute";44,182609;Données Consolidées
2020/04/20;"Consommation brute";42,972350166667;Données Consolidées
2020/04/21;"Consommation brute";41,6877095;Données Consolidées
2020/04/22;"Consommation brute";38,486472916667;Données Consolidées
2020/04/23;"Consommation brute";37,624978416667;Données Consolidées
2020/04/24;"Consommation brute";42,024888666667;Données Consolidées
2020/04/25;"Consommation brute";42,943952416667;Données Consolidées
2020/04/26;"Consommation brute";42,979210958333;Données Consolidées
2020/04/27;"Consommation brute";42,486243645833;Données Consolidées
2020/04/28;"Consommation brute";41,56437225;Données Consolidées
2020/04/29;"Consommation brute";38,210118625;Données Consolidées
2020/04/30;"Consommation brute";37,2364389375;Données Consolidées
2020/05/01;"Consommation brute";39,5287513125;Données Consolidées
2020/05/02;"Consommation brute";43,069813708333;Données Consolidées
2020/05/03;"Consommation brute";44,0116104375;Données Consolidées
2020/05/04;"Consommation brute";44,364431979167;Données Consolidées
2020/05/05;"Consommation brute";;Données Consolidées
2020/05/06;"Consommation brute";39,664184770833;Données Consolidées
2020/05/07;"Consommation brute";38,312774625;Données Consolidées
2020/05/08;"Consommation brute";37,6249824375;Données Consolidées
2020/05/09;"Consommation brute";42,542785104167;Données Consolidées
2020/05/10;"Consommation brute";42,141570104167;Données Consolidées
2020/05/11;"Consommation brute";41,7213655625;Données Consolidées
2020/05/12;"Consommation brute";;Données Consolidées
2020/05/13;"Consommation brute";36,853005166667;Données Consolidées
2020/05/14;"Consommation brute";36,124146604167;Données Consolidées
2020/05/15;"Consommation brute";43,250158270833;Données Consolidées
2020/05/16;"Consommation brute";45,633639375;Données Consolidées
2020/05/17;"Consommation brute";46,375091479167;Données Consolidées
2020/05/18;"Consommation brute";37,952456104167;Données Consolidées
2020/05/19;"Consommation brute";45,2961445;Données Consolidées
2020/05/20;"Consommation brute";40,344556604167;Données Consolidées
2020/05/21;"Consommation brute";37,631724770833;Données Consolidées
2020/05/22;"Consommation brute";42,329643;Données Consolidées
2020/05/23;"Consommation brute";42,63959375;Données Consolidées
2020/05/24;"Consommation brute";42,421968145833;Données Consolidées
2020/05/25;"Consommation brute";;Données Consolidées
2020/05/26;"Consommation brute";39,507013458333;Données Consolidées
2020/05/27;"Consommation brute";37,382926395833;Données Consolidées
2020/05/28;"Consommation brute";35,570162270833;Données Consolidées
2020/05/29;"Consommation brute";37,607941145833;Données Consolidées
2020/05/30;"Consommation brute";42,664953458333;Données Consolidées
2020/05/31;"Consommation brute";42,6814276875;Données Consolidées
2020/06/01;"Consommation brute";42,7665284375;Données Consolidées
2020/06/02;"Consommation brute";42,1084929375;Données Consolidées
2020/06/03;"Consommation brute";37,869012333333;Données Consolidées
2020/06/04;"Consommation brute";35,467910979167;Données Consolidées
2020/06/05;"Consommation brute";;Données Consolidées
2020/06/06;"Consommation brute";43,145344041667;Données Consolidées
2020/06/07;"Consommation brute";43,897906729167;Données Consolidées
2020/06/08;"Consommation brute";43,939537520833;Données Consolidées
2020/06/09;"Consommation brute";43,626845145833;Données Consolidées
2020/06/10;"Consommation brute";39,027621833333;Données Consolidées
2020/06/11;"Consommation brute";37,168499395833;Données Consolidées
2020/06/12;"Consommation brute";43,1775800625;Données Consolidées
2020/06/13;"Consommation brute";44,744574729167;Données Consolidées
2020/06/14;"Consommation brute";45,0523746875;Données Consolidées
2020/06/15;"Consommation brute";45,0882721875;Données Consolidées
2020/06/16;"Consommation brute";44,477631229167;Données Consolidées
2020/06/17;"Consommation brute";39,611631041667;Données Consolidées
2020/06/18;"Consommation brute";37,497235104167;Données Consolidées
2020/06/19;"Consommation brute";43,537156708333;Données Consolidées
2020/06/20;"Consommation brute";44,7184821875;Données Consolidées
2020/06/21;"Consommation brute";44,78441325;Données Consolidées
2020/06/22;"Consommation brute";44,808203770833;Données Consolidées
2020/06/23;"Consommation brute";44,1536746875;Données Consolidées
2020/06/24;"Consommation brute";39,6288971875;Données Consolidées
2020/06/25;"Consommation brute";37,383367479167;Données Consolidées
2020/06/26;"Consommation brute";43,851779520833;Données Consolidées
2020/06/27;"Consommation brute";45,311114333333;Données Consolidées
2020/06/28;"Consommation brute";46,157267895833;Données Consolidées
2020/06/29;"Consommation brute";46,820080041667;Données Consolidées
2020/06/30;"Consommation brute";45,739024;Données Consolidées
2020/07/01;"Consommation brute";40,272089020833;Données Consolidées
2020/07/02;"Consommation brute";38,137704291667;Données Consolidées
2020/07/03;"Consommation brute";44,315723833333;Données Consolidées
2020/07/04;"Consommation brute";45,491521291667;Données Consolidées
2020/07/05;"Consommation brute";46,11668575;Données Consolidées
2020/07/06;"Consommation brute";45,927148104167;Données Consolidées
2020/07/07;"Consommation brute";45,063121645833;Données Consolidées
2020/07/08;"Consommation brute";40,53458;Données Consolidées
2020/07/09;"Consommation brute";38,7922335;Données Consolidées
2020/07/10;"Consommation brute";44,913189270833;Données Consolidées
2020/07/11;"Consommation brute";46,143199125;Données Consolidées
2020/07/12;"Consommation brute";46,736890958333;Données Consolidées
2020/07/13;"Consommation brute";47,494898104167;Données Consolidées
2020/07/14;"Consommation brute";40,325592354167;Données Consolidées
2020/07/15;"Consommation brute";40,999484145833;Données Consolidées
2020/07/16;"Consommation brute";38,522488645833;Données Consolidées
2020/07/17;"Consommation brute";42,7205695;Données Consolidées
2020/07/18;"Consommation brute";;Données Consolidées
2020/07/19;"Consommation brute";45,332924541667;Données Consolidées
2020/07/20;"Consommation brute";46,18086825;Données Consolidées
2020/07/21;"Consommation brute";46,056466375;Données Consolidées
2020/07/22;"Consommation brute";41,334409;Données Consolidées
2020/07/23;"Consommation brute";39,068181583333;Données Consolidées
2020/07/24;"Consommation brute";45,644980291667;Données Consolidées
2020/07/25;"Consommation brute";46,9025366875;Données Consolidées
2020/07/26;"Consommation brute";46,845769291667;Données Consolidées
2020/07/27;"Consommation brute";47,035778479167;Données Consolidées
2020/07/28;"Consommation brute";46,169663208333;Données Consolidées
2020/07/29;"Consommation brute";41,253778291667;Données Consolidées
2020/07/30;"Consommation brute";38,8547495625;Données Consolidées
2020/07/31;"Consommation brute";45,380683375;Données Consolidées
2020/08/01;"Consommation brute";46,206352;Données Consolidées
2020/08/02;"Consommation brute";46,323698270833;Données Consolidées
2020/08/03;"Consommation brute";47,035149916667;Données Consolidées
2020/08/04;"Consommation brute";46,834890666667;Données Consolidées
2020/08/05;"Consommation brute";41,57441075;Données Consolidées
2020/08/06;"Consommation brute";38,061571375;Données Consolidées
2020/08/07;"Consommation brute";41,6089490625;Données Consolidées
2020/08/08;"Consommation brute";42,137658;Données Consolidées
2020/08/09;"Consommation brute";42,574791895833;Données Consolidées
2020/08/10;"Consommation brute";43,359459833333;Données Consolidées
2020/08/11;"Consommation brute";44,024226979167;Données Consolidées
2020/08/12;"Consommation brute";41,055378708333;Données Consolidées
2020/08/13;"Consommation brute";39,374545541667;Données Consolidées
2020/08/14;"Consommation brute";43,572644208333;Données Consolidées
2020/08/15;"Consommation brute";38,643238083333;Données Consolidées
2020/08/16;"Consommation brute";44,104636479167;Données Consolidées
2020/08/17;"Consommation brute";42,8767903125;Données Consolidées
2020/08/18;"Consommation brute";42,2075158125;Données Consolidées
2020/08/19;"Consommation brute";;Données Consolidées
2020/08/20;"Consommation brute";36,9189693125;Données Consolidées
2020/08/21;"Consommation brute";41,313908708333;Données Consolidées
2020/08/22;"Consommation brute";42,6586249375;Données Consolidées
2020/08/23;"Consommation brute";43,42102225;Données Consolidées
2020/08/24;"Consommation brute";44,562716833333;Données Consolidées
2020/08/25;"Consommation brute";44,606333416667;Données Consolidées
2020/08/26;"Consommation brute";40,330052041667;Données Consolidées
2020/08/27;"Consommation brute";37,692655041667;Données Consolidées
2020/08/28;"Consommation brute";43,168206166667;Données Consolidées
2020/08/29;"Consommation brute";45,090034416667;Données Consolidées
2020/08/30;"Consommation brute";45,58342625;Données Consolidées
2020/08/31;"Consommation brute";45,591633416667;Données Consolidées
2020/09/01;"Consommation brute";44,668490020833;Données Consolidées
2020/09/02;"Consommation brute";39,470619625;Données Consolidées
2020/09/03;"Consommation brute";37,612826416667;Données Consolidées
2020/09/04;"Consommation brute";43,876725375;Données Consolidées
2020/09/05;"Consommation brute";45,276534770833;Données Consolidées
2020/09/06;"Consommation brute";45,378705395833;Données Consolidées
2020/09/07;"Consommation brute";45,840646583333;Données Consolidées
2020/09/08;"Consommation brute";45,661422395833;Données Consolidées
2020/09/09;"Consommation brute";40,247527;Données Consolidées
2020/09/10;"Consommation brute";38,044387625;Données Consolidées
2020/09/11;"Consommation brute";44,389179208333;Données Consolidées
2020/09/12;"Consommation brute";45,854354916667;Données Consolidées
2020/09/13;"Consommation brute";46,11048275;Données Consolidées
2020/09/14;"Consommation brute";46,202644020833;Données Consolidées
2020/09/15;"Consommation brute";45,665228625;Données Consolidées
2020/09/16;"Consommation brute";40,710654958333;Données Consolidées
2020/09/17;"Consommation brute";38,682411541667;Données Consolidées
2020/09/18;"Consommation brute";45,634727916667;Données Consolidées
2020/09/19;"Consommation brute";47,033019229167;Données Consolidées
2020/09/20;"Consommation brute";47,320238895833;Données Consolidées
2020/09/21;"Consommation brute";46,693900708333;Données Consolidées
2020/09/22;"Consommation brute";45,978871541667;Données Consolidées
2020/09/23;"Consommation brute";41,140716416667;Données Consolidées
2020/09/24;"Consommation brute";38,393353458333;Données Consolidées
2020/09/25;"Consommation brute";44,592085208333;Données Consolidées
2020/09/26;"Consommation brute";45,493455375;Données Consolidées
2020/09/27;"Consommation brute";45,685842729167;Données Consolidées
2020/09/28;"Consommation brute";45,967377625;Données Consolidées
2020/09/29;"Consommation brute";46,502803333333;Données Consolidées
2020/09/30;"Consommation brute";43,0987049375;Données Consolidées
2020/10/01;"Consommation brute";43,1046283125;Données Consolidées
2020/10/02;"Consommation brute";49,8680904375;Données Consolidées
2020/10/03;"Consommation brute";50,045850604167;Données Consolidées
2020/10/04;"Consommation brute";49,006387479167;Données Consolidées
2020/10/05;"Consommation brute";49,152323666667;Données Consolidées
2020/10/06;"Consommation brute";50,1910798125;Données Consolidées
2020/10/07;"Consommation brute";46,061279520833;Données Consolidées
2020/10/08;"Consommation brute";44,5343631875;Données Consolidées
